longitude,latitude,elevation,max_temperature,min_temperature,precipitation,wind,relative_humidity
1.3030393,-3.1550174,-2.1056893,-1.4894301,-0.4415574,1.4619486,0.5589365,-1.6121823
1.3030393,-3.1550174,-1.9157889,-1.6478294,-0.46309456,-0.5644288,0.65951407,-0.97719175
1.3030393,-3.1550174,-2.1705976,-1.4359585,-0.37273213,1.6176227,0.922539,-1.7652677
1.3030393,-3.1550174,-1.9505981,-1.5579488,-0.49446392,-0.89246804,0.7767346,-0.7292195
1.3030393,-3.1550174,-1.6908493,-1.4225235,-0.49540034,-1.2256633,0.8245325,-0.7792561
1.3030393,-3.1550174,-1.8558204,-1.358707,-0.49540034,-0.9889406,1.0248193,-0.9255188
1.3030393,-3.1550174,-1.9083215,-1.2439715,-0.445303,0.5196488,1.0719311,-1.8515748
1.3030393,-3.1550174,-2.1630156,-1.2977118,-0.46543556,3.2451646,0.8345433,-1.5845288
1.3030393,-3.1550174,-2.3100648,-1.6697285,-0.44343022,3.7801018,0.5935502,-1.1329426
1.3030393,-3.1550174,-2.3455634,-1.5846846,-0.4396846,3.3624117,0.59791577,-1.1626277
1.3030393,-3.1550174,-2.1756525,-1.1946648,0.08048523,1.7257817,1.2290509,-2.2175019
1.3030393,-3.1550174,-2.0773134,-1.2810522,-0.43219346,2.3882184,1.015014,-1.6907487
1.3030393,-3.1550174,-2.2452712,-1.2942187,-0.31561178,2.0576944,1.0995947,-2.173493
1.3030393,-3.1550174,-2.1959867,-1.2877698,0.22656298,2.3090637,1.2498391,-2.2577825
1.3030393,-3.1550174,-2.1468172,-1.5705779,-0.43406624,-0.37605435,1.1730216,0.2156996
1.3030393,-3.1550174,-2.0217102,-1.5211369,-0.46918118,-0.20995316,0.98703253,0.4092972
1.3030393,-3.1550174,-1.9319872,-1.5989257,-0.3432355,0.9333157,0.9498586,0.3004357
1.3030393,-3.1550174,-2.0361855,-1.4180899,-0.17164053,-0.07976294,0.7115257,-0.29532173
1.3030393,-3.1550174,-2.0674336,-1.4321966,-0.43828002,1.0054091,0.61605424,0.50740623
1.3030393,-3.1550174,-2.1593392,-1.5860281,-0.47760874,0.6033332,0.6057738,0.600395
1.3030393,-3.1550174,-2.1416473,-1.688672,-0.49540034,1.0901437,0.440461,0.85460985
1.3030393,-3.1550174,-2.050546,-1.5630541,-0.48509994,0.93291944,0.794387,0.8879773
1.3030393,-3.1550174,-2.0291777,-1.4868774,-0.3146754,0.44286397,0.847576,-0.16557194
1.3030393,-3.1550174,-1.8344522,-1.53081,-0.37085932,0.42499056,0.5431077,0.7358893
1.3030393,-3.1550174,-1.6519041,-1.052925,-0.2762831,0.25491124,0.6288267,0.508849
1.3030393,-3.1550174,-1.8810945,-1.2908598,-0.47479957,0.74209106,0.77280635,0.2854486
1.3030393,-3.1550174,-1.7965411,-1.3730825,-0.42985243,0.40057367,0.8019255,-0.56422853
1.3030393,-3.1550174,-1.8204365,-1.1595994,-0.33527604,0.5612607,0.8306747,0.5831301
1.3030393,-3.1550174,-1.7597786,-1.1538223,-0.4481122,0.38789424,0.7455162,-0.35603008
1.3030393,-3.1550174,-2.1187856,-1.2861576,0.32301217,1.8635521,1.0559478,-1.0623158
1.3030393,-3.1550174,-2.1657727,-1.3163866,0.29070616,1.5230122,1.1508545,-1.0912411
1.3030393,-3.1550174,-1.4600507,-1.1824391,-0.46449918,1.999638,0.43645492,0.5989063
1.3030393,-3.1550174,-1.4240925,-1.0256518,-0.49540034,0.39455742,0.27885723,1.3868848
1.3030393,-3.1550174,-1.8153816,-1.2618402,-0.47479957,0.64756244,0.99402684,0.6229946
1.3030393,-3.1550174,-1.7988386,-1.2735287,-0.42751142,0.44418427,1.1561016,0.8030194
1.3030393,-3.1550174,-1.6301914,-1.2975774,-0.44717574,0.08011938,0.99869955,1.1390463
1.3030393,-3.1550174,-1.6976274,-0.85623574,-0.32614613,0.24642546,1.1242282,-0.30409548
1.3030393,-3.1550174,-1.6324891,-1.0718684,-0.46309456,0.17915297,0.85384876,0.39380345
1.3030393,-3.1550174,-1.5428809,-1.1481795,-0.49540034,1.2856425,0.63984257,1.1240368
1.3030393,-3.1550174,-1.1276963,-0.9302629,-0.48041794,1.193835,0.51914966,0.6702106
1.3030393,-3.1550174,-1.6406457,-0.8664464,-0.447644,1.4597834,0.7185366,0.43639052
1.3030393,-3.1550174,-1.7109536,-0.87800056,-0.4427279,0.58199656,0.7709716,-0.14873302
1.3030393,-3.1550174,-1.1976596,-0.9091699,-0.27979442,1.4967611,0.41538557,0.16127226
1.3030393,-3.1550174,-1.6581078,-0.7702514,0.3824735,0.0034380122,0.97860163,-0.93943447
1.3030393,-3.1550174,-1.102537,-0.6399313,-0.091344334,0.6677588,0.88622725,0.15235697
1.3030393,-3.1550174,-1.4064007,-0.82251376,-0.3975466,1.0361673,0.9327756,0.075731985
1.3030393,-3.1550174,-1.7882695,-0.8941226,0.4648771,0.6182566,1.2165546,-1.8226565
1.3030393,-3.1550174,-1.4716539,-0.9062141,-0.3846711,-2.0822077,0.9474986,0.017137928
1.3030393,-3.1550174,-1.6486875,-0.7846269,-0.39005548,0.6974768,1.2563852,-0.82010335
1.3030393,-3.1550174,-1.4898053,-0.64933586,-0.43547082,0.2961697,0.984678,-0.48071852
1.3030393,-3.1550174,-1.1582549,-0.5034311,-0.45138958,-0.4403391,0.9580974,-0.48071903
1.3030393,-3.1550174,-1.2032888,-0.41274452,-0.49540034,0.41223618,0.8611711,0.32914543
1.3030393,-3.1550174,-1.6029643,-0.67351896,-0.16485158,0.25065824,1.1293936,-1.1659759
1.3030393,-3.1550174,-1.8435278,-0.8669838,-0.116158806,-0.056495603,1.1545376,-1.5417775
1.3030393,-3.1550174,-1.6059513,-0.9226049,-0.37366852,0.30242074,0.9772948,-0.28044593
1.3030393,-3.1550174,-1.6478833,-0.8119001,-0.32403937,0.49228165,1.108686,-0.5589443
1.3030393,-3.1550174,-1.2267249,-0.63415426,-0.4532624,0.4037441,1.0056738,0.16647376
1.3030393,-3.1550174,-0.8842607,-0.53245085,-0.49540034,0.78578556,0.47763458,0.87730783
1.3030393,-3.1550174,-1.455915,-0.5847132,0.308498,0.85171753,0.98809224,-0.95276946
1.3030393,-3.1550174,-1.2096074,-0.6395283,-0.20698965,-1.0377631,1.0192112,0.16785097
1.3030393,-3.1550174,-0.91206217,-0.66814494,-0.49352753,-0.07983025,0.87527406,0.8261615
1.3030393,-3.1550174,-0.70803124,-0.39044228,-0.3605589,0.30244824,0.8648767,-0.13247295
1.3030393,-3.1550174,-1.3088655,-0.42134285,-0.4527942,0.8447294,0.78101146,-1.1440755
1.3030393,-3.1550174,-1.3301189,-0.49684793,0.12496358,0.12328601,0.954632,-0.50036514
1.3030393,-3.1550174,-1.7192252,-1.1344758,-0.38771448,1.9529043,0.98047394,-0.71240216
1.3030393,-3.1550174,-1.6411052,-1.3427192,-0.49540034,0.9738792,0.62568736,0.7733574
1.3030393,-3.1550174,-1.4751004,-1.3561542,-0.49540034,-0.098337956,0.6620685,0.16434537
1.3030393,-3.1550174,-1.420761,-0.9389957,-0.49540034,-0.16076362,0.45793638,0.5703903
1.3030393,-3.1550174,-1.5272568,-1.0522532,-0.49540034,0.8785721,0.56064075,0.10919005
1.3030393,-3.1550174,-1.4572936,-1.2316113,-0.49540034,-0.26402402,0.55326295,0.51259184
1.3030393,-3.1550174,-0.7711016,-1.001603,-0.49540034,-0.14060472,0.36110812,0.5439735
1.3030393,-3.1550174,-1.698891,-1.0652852,-0.49540034,1.1522155,0.686365,0.12909502
1.3030393,-3.1550174,-1.3520614,-0.889286,-0.442962,1.4873247,0.91136813,0.1083561
1.3030393,-3.1550174,-1.589638,-0.7690422,0.19613066,0.9609955,1.0885924,-1.7006384
1.3030393,-3.1550174,-1.8783373,-1.0628669,0.35297674,1.3684708,1.0088003,-1.3225738
1.3030393,-3.1550174,-1.9824206,-1.1665857,0.008382232,2.1242957,0.7555154,-1.0052766
1.3030393,-3.1550174,-1.8444469,-1.2140114,-0.16906516,2.1478713,0.893141,-1.1676052
1.3030393,-3.1550174,-1.7493244,-1.0208153,-0.47479957,1.783951,0.79148936,-0.61252356
1.3030393,-3.1550174,-1.8164157,-1.0222931,-0.45981717,1.6889157,0.74228626,-0.49153915
1.3030393,-3.1550174,-1.3978994,-0.9991848,0.077675834,0.9673729,1.0573546,-1.6533333
1.3030393,-3.1550174,-1.6973975,-1.0883936,0.26495534,1.9053447,0.94387597,-1.8599235
1.3030393,-3.1550174,-1.9641542,-1.3654245,-0.43828002,-0.44841772,0.79483587,-1.0040206
1.3030393,-3.1550174,-1.8800604,-1.5086422,-0.45513517,1.5558635,0.6126349,-0.7560249
1.3030393,-3.1550174,-2.059966,-1.5195246,-0.49165472,1.8361197,0.4108066,-0.7298309
1.3030393,-3.1550174,-2.2080493,-1.4625598,-0.48041794,2.460876,0.57126313,-0.74866486
1.3030393,-3.1550174,-2.019987,-1.5733992,-0.48790914,0.07849039,0.27432168,-0.42514575
1.3030393,-3.1550174,-1.5217426,-1.3953846,-0.49446392,-0.2941644,0.081747346,-0.15477504
1.3030393,-3.1550174,-1.1160932,-1.0865126,-0.49540034,1.5422238,0.33792242,-0.34398186
1.3030393,-3.1550174,-1.427539,-0.96331316,-0.48135436,1.3826615,0.7342346,-0.15396404
1.3030393,-3.1550174,-1.4919881,-0.6255558,-0.4607536,0.87302333,1.005324,-1.2118219
1.3030393,-3.1550174,-1.4145573,-0.6392595,-0.43078882,0.40296724,1.0490348,-1.3244565
1.3030393,-3.1550174,-1.3767611,-0.6068811,-0.4345344,-0.22630337,0.88702863,-1.4507604
1.3030393,-3.1550174,-1.1622758,-0.71597373,-0.46449918,0.9267195,0.879702,-0.7839297
1.3030393,-3.1550174,-1.2531477,-0.59371465,-0.4176792,0.7739244,0.8756536,-0.7161756
1.3030393,-3.1550174,-1.1776701,-0.614136,-0.3474494,0.7815127,0.89455163,-1.2019852
1.3030393,-3.1550174,-0.6280733,-0.81485575,0.60112154,1.3603507,0.75845015,-0.68382025
1.3030393,-3.1550174,-1.5744735,-1.1300423,-0.40737882,0.955153,0.85662395,-1.0856906
1.3030393,-3.1550174,-1.5196747,-1.2960995,-0.24350895,1.4599009,0.93030024,-1.5981549
1.3030393,-3.1550174,-1.6837265,-1.7029132,-0.49540034,1.4721735,0.26391655,-0.55762005
1.3030393,-3.1550174,-1.5412725,-1.2136083,-0.49540034,2.2540224,0.2333957,-0.5708282
1.3030393,-3.1550174,-1.9697835,-1.2681546,-0.46449918,1.467507,0.6393677,-1.0410471
1.3030393,-3.1550174,-2.0178044,-1.6389623,-0.48884553,-0.023849905,0.51557153,-0.6858444
1.3030393,-3.1550174,-1.5643638,-1.3788595,-0.49540034,-0.53103113,0.3143343,-0.7011957
1.3030393,-3.1550174,-1.3905469,-1.0222931,-0.49540034,-0.23624372,0.18419589,-0.7562472
1.3030393,-3.1550174,-1.6043429,-1.2995927,-0.48697275,-0.7921765,1.0041457,-0.9344635
1.3030393,-3.1550174,-1.8304313,-1.2780967,-0.42797962,-0.15837668,1.1876613,-1.4045343
1.3030393,-3.1550174,-1.7667865,-1.2958308,-0.46262637,-0.08446588,1.0662758,-1.5039161
1.3030393,-3.1550174,-1.652019,-0.9960947,-0.33995813,0.50320345,0.89751154,-1.5972391
1.3030393,-3.1550174,-1.9855223,-1.1109644,-0.09508986,2.7087922,0.9745653,-1.7786472
1.3030393,-3.1550174,-1.7521964,-0.9270385,0.15820548,0.24873881,1.1946355,-1.7905985
1.3030393,-3.1550174,-2.0830574,-1.3957877,-0.47854516,-0.07953748,0.9861913,-1.4121696
1.3030393,-3.1550174,-1.7580554,-1.0715997,-0.48416355,0.20494187,1.0525905,-1.5523148
1.3030393,-3.1550174,-1.8343372,-0.9930047,-0.42985243,0.8269621,0.99847335,-1.8641721
1.3030393,-3.1550174,-1.7071625,-1.0506411,-0.49540034,-0.24846327,1.0605856,-1.3672231
1.3030393,-3.1550174,-2.0397468,-1.2055472,-0.22665386,0.7001489,1.0827484,-2.1873713
1.3030393,-3.1550174,-2.182086,-1.4164777,-0.2584915,2.0996869,0.7791701,-1.4469216
1.3030393,-3.1550174,-2.3442998,-1.4648439,-0.48697275,2.1047127,0.64892536,-1.4629874
1.3030393,-3.1550174,-2.2608953,-1.5791762,-0.47105396,1.8712604,0.52254146,-1.6893942
1.3030393,-3.1550174,-2.292373,-1.689478,-0.49540034,0.94978225,0.5724514,-1.3718067
1.3030393,-3.1550174,-2.2518196,-1.6369469,-0.41487008,0.40225604,1.0902334,0.18150575
1.3030393,-3.1550174,-2.30524,-1.6730872,-0.42189303,-0.6405399,1.0282773,0.15055735
1.3030393,-3.1550174,-1.8137734,-1.522346,-0.49540034,0.68483716,0.5766028,1.2155881
1.3030393,-3.1550174,-1.6362802,-1.4561111,-0.3708593,1.2231531,0.6579837,0.4823578
1.3030393,-3.1550174,-1.4840611,-1.6540095,-0.49540034,0.92685413,-0.27750334,1.3839082
1.3030393,-3.1550174,-1.2541816,-1.2458524,-0.49540034,-0.10603593,-0.39362445,1.303227
1.3030393,-3.1550174,-1.7000399,-1.2093091,-0.49540034,1.0439501,0.34215745,1.1745634
1.3030393,-3.1550174,-1.1574508,-1.3570946,-0.49540034,1.165141,-0.41488224,1.3501682
1.3030393,-3.1550174,-1.1273515,-1.0756303,-0.49540034,0.82152873,-0.9436749,1.4662789
1.3030393,-3.1550174,-1.3015132,-0.98158485,-0.49540034,0.19531682,-0.49187112,1.4363189
1.3030393,-3.1550174,-1.6126144,-1.0906775,-0.49540034,1.1856934,0.13144661,1.398062
1.3030393,-3.1550174,-1.8461701,-1.2316113,-0.49071833,1.3061956,0.58756256,0.6880932
1.3030393,-3.1550174,-2.054107,-1.1496575,-0.021114198,2.67242,1.0258894,-1.5110673
1.3030393,-3.1550174,-1.7450738,-1.143343,-0.37179568,0.9429517,0.9412286,-0.05226792
1.3030393,-3.1550174,-1.2536073,-1.3562887,-0.47573596,0.6558251,0.3578968,1.3438729
1.3030393,-3.1550174,-1.6134186,-0.9140065,-0.49071833,1.0630338,0.60267985,0.49887878
1.3030393,-3.1550174,-1.7704628,-1.0454013,-0.47667235,0.9311376,0.5014946,0.46080738
1.3030393,-3.1550174,-1.9798931,-1.2904568,-0.25193676,1.4981908,0.68781435,-0.03522007
1.3030393,-3.1550174,-1.5463274,-1.3052354,-0.48603633,0.76316774,0.22794293,0.9077574
1.3030393,-3.1550174,-1.4610847,-1.1249369,-0.41580647,0.95826274,0.4579658,0.019892098
1.3030393,-3.1550174,-1.6897005,-0.89828753,1.0711955,-0.643709,0.87862325,-1.3605996
1.3030393,-3.1550174,-1.7737944,-1.1381034,-0.35774964,1.1525995,0.8724787,-0.09383634
1.3030393,-3.1550174,-1.4333981,-0.9454445,-0.47479957,1.1065491,0.65804064,0.14379217
1.3030393,-3.1550174,-0.55730563,-0.943698,-0.49540034,0.6866883,0.31138405,0.7506821
1.3030393,-3.1550174,-1.4101918,-0.8628189,0.9204335,0.08536144,0.59365827,0.3302312
1.3030393,-3.1550174,-1.4800403,-1.3455406,-0.46262637,0.8102737,0.5418187,-0.29544815
1.3030393,-3.1550174,-2.150034,-1.6014785,-0.46262637,2.888098,0.4588067,-0.17301363
1.3030393,-3.1550174,-1.8777627,-1.6991513,-0.49540034,2.2020082,0.36303002,1.3383665
1.3030393,-3.1550174,-1.4481031,-1.4831157,-0.49352753,-0.21389648,0.13743003,0.8620364
1.3030393,-3.1550174,-1.3943381,-1.345272,-0.49446392,0.4522556,-0.005598401,1.1795502
1.3030393,-3.1550174,-0.9554877,-0.79819626,-0.49540034,0.6386811,-0.13269052,1.2289908
1.3030393,-3.1550174,-0.7382453,-0.76648957,-0.46637192,1.5479378,-0.05779263,1.2262083
1.3030393,-3.1550174,-1.2982965,-0.9619697,0.23780029,0.19311257,0.49056542,0.50442827
1.3030393,-3.1550174,-0.9446888,-1.0972607,-0.49540034,0.9430243,0.3215498,-0.099335596
1.3030393,-3.1550174,-1.4163955,-1.6616675,-0.48229074,1.6770401,0.23205711,0.67479396
1.3030393,-3.1550174,-1.5614918,-1.2469273,-0.49446392,0.9059877,0.837358,0.731573
1.3030393,-3.1550174,-1.8111311,-0.8882112,-0.44389844,1.5756633,0.7677622,-0.6893407
1.3030393,-3.1550174,-1.8221598,-1.0401617,-0.30250224,-0.046221685,0.78567255,-1.1423491
1.3030393,-3.1550174,-1.8199769,-1.1399843,-0.20043468,0.68474895,1.0575204,-0.4981397
1.3030393,-3.1550174,-1.7689692,-0.9836001,-0.21260794,1.2389795,1.0603877,-1.0463835
1.3030393,-3.1550174,-1.4176592,-0.8043764,-0.049674556,0.5719441,1.1155018,-0.76672417
1.3030393,-3.1550174,-1.6095127,-0.91172254,1.1053733,-0.19606882,1.2845654,-1.654227
1.3030393,-3.1550174,-1.849272,-0.91481256,0.5243373,-0.5880045,1.2730576,-1.7086004
1.3030393,-3.1550174,-1.6203116,-0.81525886,-0.3905237,-0.19695078,1.1970024,-1.3857968
1.3030393,-3.1550174,-1.336782,-0.7679674,-0.33246702,0.5010575,1.0745971,-0.9071758
1.3030393,-3.1550174,-1.5663168,-0.6226001,-0.40831524,1.252213,1.1665993,-0.65051836
1.3030393,-3.1550174,-1.5366772,-0.6199131,-0.006132144,1.1447307,1.362988,-1.7009362
1.3030393,-3.1550174,-1.2606151,-0.53110737,-0.20979865,1.0175581,1.2840619,-0.76488
1.3030393,-3.1550174,-1.3929595,-0.7303493,1.0047106,0.79884297,0.9800669,-0.7603927
1.3030393,-3.1550174,-1.493022,-1.0557464,-0.35025853,1.8177409,1.0361876,-0.6258954
1.3030393,-3.1550174,-1.3227664,-0.86496854,-0.48135436,1.9114717,0.5580414,0.1043153
1.3030393,-3.1550174,-1.2299415,-0.71772027,-0.49540034,1.3521507,0.2347159,0.19042079
1.3030393,-3.1550174,-1.1991531,-0.8794784,-0.0009822107,0.97516996,0.81498414,-0.31415632
1.3030393,-3.1550174,-1.6468494,-1.4436165,-0.49071833,1.1713393,0.46739796,0.20458981
1.3030393,-3.1550174,-1.2020252,-1.21428,-0.49540034,-0.66214573,0.5560099,0.62023383
1.3030393,-3.1550174,-1.0089079,-0.80034596,-0.49540034,-0.3066018,0.4683651,0.5618631
1.3030393,-3.1550174,-1.4799254,-0.73155844,-0.49446392,0.46044132,0.5338266,-0.57535225
1.3030393,-3.1550174,-0.99925786,-0.94168276,-0.29688373,0.99111366,0.6760033,-0.023314184
1.3030393,-3.1550174,-2.0233185,-1.3558855,0.09780821,3.024826,0.7254326,-1.0538553
1.3030393,-3.1550174,-1.473492,-1.4828469,-0.49540034,1.2299595,0.389642,0.4016249
1.3030393,-3.1550174,-2.016081,-1.4749203,-0.49259114,2.7555206,0.48799515,-0.3909375
1.3030393,-3.1550174,-2.0910993,-1.3398978,-0.07495742,2.6512005,0.79070425,-1.8016051
